Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),Vel.(m/s)
201,1225,A,1,H,1,60,0.6,1506
201,1225,A,1,H,1,110,1.1,1509.9
201,1225,A,1,H,2,45,1.95,1507.1
201,1225,A,1,H,2,55,2.05,1503.5
201,1225,A,1,H,2,75,2.25,1494.9
201,1225,A,1,H,2,85,2.35,1498.3
201,1225,A,1,H,2,145,2.95,1502.9
201,1225,A,1,H,3,10,3.1,1509.4
201,1225,A,1,H,3,20,3.2,1510.1
201,1225,A,1,H,3,40,3.4,1504.2
201,1225,A,1,H,3,50,3.5,1497.3
201,1225,A,1,H,3,70,3.7,1530.2
201,1225,A,1,H,3,80,3.8,1486.3
201,1225,A,2,H,1,30,4.6,1502.4
201,1225,A,2,H,1,50,4.8,1668.1
201,1225,A,2,H,1,60,4.9,1502.4
201,1225,A,2,H,1,100,5.3,1507.9
201,1225,A,2,H,2,40,6.2,1495.9
201,1225,A,2,H,2,50,6.3,2592.9
201,1225,A,2,H,2,60,6.4,1502.6
201,1225,A,2,H,2,70,6.5,1506.1
201,1225,A,2,H,2,90,6.7,1922
201,1225,A,2,H,4,30,9.1,1495.9
201,1225,A,2,H,4,40,9.2,1492.5
201,1225,A,2,H,4,50,9.3,1475.8
201,1225,A,2,H,4,60,9.4,1484.1
201,1225,A,2,H,4,70,9.5,1475.9
201,1225,A,2,H,4,130,10.1,1503.6
201,1225,A,2,H,5,40,10.7,1512.2
201,1225,A,2,H,5,60,10.9,1496.5
201,1225,A,2,H,5,70,11,2395
201,1225,A,2,H,5,140,11.7,1521.7
201,1225,A,2,H,6,30,12.1,1497.5
201,1225,A,2,H,6,40,12.2,1497.2
201,1225,A,2,H,6,50,12.3,1501.9
201,1225,A,2,H,6,60,12.4,1505.2
201,1225,A,2,H,7,50,13.8,3229.1
201,1225,A,2,H,7,70,14,1518.8
201,1225,A,3,H,4,40,18.7,1506.3
201,1225,A,3,H,4,50,18.8,1499.5
201,1225,A,3,H,4,80,19.1,1489.3
201,1225,A,3,H,4,90,19.2,1493.5
201,1225,A,3,H,4,110,19.4,1497.6
201,1225,A,3,H,4,120,19.5,1500.9
201,1225,A,3,H,5,20,20,1496.1
201,1225,A,3,H,5,40,20.2,1494.1
201,1225,A,3,H,5,50,20.3,1489.1
201,1225,A,3,H,5,70,20.5,1497.5
201,1225,A,3,H,5,80,20.6,1516.5
201,1225,A,3,H,5,90,20.7,1502.6
201,1225,A,3,H,5,110,20.9,1494.7
201,1225,A,3,H,5,120,21,1431
201,1225,A,3,H,6,10,21.4,1521.5
201,1225,A,3,H,6,40,21.7,1507.2
201,1225,A,3,H,6,70,22,1502
201,1225,A,3,H,6,80,22.1,1508.7
201,1225,A,3,H,6,110,22.4,1509.1
201,1225,A,3,H,6,130,22.6,1544.4
201,1225,A,3,H,6,140,22.7,1505.6
201,1225,A,3,H,7,40,23.2,1506.1
201,1225,A,4,H,2,80,25.6,1503.2
201,1225,A,4,H,2,110,25.9,1507.7
201,1225,A,4,H,2,120,26,2678.5
201,1225,A,4,H,2,140,26.2,1497.4
201,1225,A,4,H,3,103,27.33,1510.9
201,1225,A,4,H,3,133,27.63,1512.6
201,1225,A,4,H,4,20,28,1514.8
201,1225,A,4,H,4,40,28.2,1502.7
201,1225,A,4,H,4,50,28.3,1480.6
201,1225,A,4,H,4,60,28.4,1482.1
201,1225,A,4,H,4,80,28.6,1500.4
201,1225,A,4,H,4,90,28.7,1495.4
201,1225,A,4,H,4,110,28.9,1927.1
201,1225,A,4,H,4,120,29,1500.1
201,1225,A,4,H,5,40,29.7,1499.6
201,1225,A,4,H,5,50,29.8,1489.5
201,1225,A,4,H,5,70,30,1506.3
201,1225,A,4,H,5,80,30.1,1497.8
201,1225,A,4,H,5,90,30.2,1506.3
201,1225,A,4,H,5,110,30.4,3039
201,1225,A,4,H,5,120,30.5,1507.2
201,1225,A,4,H,5,140,30.7,1501
201,1225,A,4,H,6,10,30.9,1505.6
201,1225,A,4,H,6,20,31,1517.2
201,1225,A,4,H,6,40,31.2,1500.7
201,1225,A,4,H,6,80,31.6,1516
201,1225,A,4,H,6,90,31.7,1516
201,1225,A,4,H,6,120,32,1507
201,1225,A,4,H,6,140,32.2,1508.6
201,1225,A,4,H,7,10,32.4,1672.5
201,1225,A,5,H,5,0,38.8,1442.6
201,1225,A,5,H,5,40,39.2,1534.3
201,1225,A,5,H,5,120,40,1511.2
201,1225,A,5,H,6,40,40.7,1376
201,1225,A,5,H,6,80,41.1,1509.1
201,1225,A,5,H,6,130,41.6,1507.8
201,1225,A,6,H,2,20,44,1500.3
201,1225,A,6,H,2,30,44.1,1496.2
201,1225,A,6,H,2,40,44.2,1501.5
201,1225,A,6,H,2,50,44.3,1505.6
201,1225,A,6,H,2,60,44.4,1507.1
201,1225,A,6,H,2,90,44.7,1515.6
201,1225,A,6,H,2,100,44.8,1490.6
201,1225,A,6,H,2,120,45,1500.4
201,1225,A,6,H,2,130,45.1,1507.3
201,1225,A,6,H,3,130,46.6,1499.9
201,1225,A,6,H,4,10,46.9,1505.3
201,1225,A,6,H,4,40,47.2,1505.9
201,1225,A,6,H,4,70,47.5,1505.9
201,1225,A,6,H,4,80,47.6,1505.7
201,1225,A,6,H,4,110,47.9,1497.5
201,1225,A,6,H,4,130,48.1,1499.2
201,1225,A,6,H,4,140,48.2,1512.8
201,1225,A,6,H,5,30,48.6,1501.2
201,1225,A,6,H,5,50,48.8,1500.6
201,1225,A,6,H,5,60,48.9,1500.7
201,1225,A,6,H,5,70,49,1509.3
201,1225,A,6,H,5,100,49.3,1510.4
201,1225,A,6,H,5,120,49.5,1511.5
201,1225,A,6,H,5,130,49.6,1506.5
201,1225,A,6,H,6,40,50.2,1504.4
201,1225,A,6,H,6,50,50.3,1511.1
201,1225,A,6,H,6,60,50.4,1504
201,1225,A,6,H,6,100,50.8,1511.6
201,1225,A,6,H,6,120,51,1493.9
201,1225,A,6,H,7,10,51.4,1516.9
201,1225,A,6,H,7,20,51.5,1518.9
201,1225,A,7,H,1,100,52.8,1500.7
201,1225,A,7,H,2,40,53.7,1509.5
201,1225,A,7,H,2,70,54,1509
201,1225,A,7,H,2,100,54.3,1927.5
201,1225,A,7,H,2,120,54.5,1503.1
201,1225,A,7,H,2,130,54.6,1509.8
201,1225,A,7,H,3,20,55,1489.1
201,1225,A,7,H,3,30,55.1,1502.6
201,1225,A,7,H,3,40,55.2,1499.2
201,1225,A,7,H,3,50,55.3,1886.4
201,1225,A,7,H,3,60,55.4,1640.6
201,1225,A,7,H,3,80,55.6,1487.4
201,1225,A,7,H,3,90,55.7,1490.7
201,1225,A,7,H,4,50,56.8,1498.7
201,1225,A,7,H,4,70,57,1513.9
201,1225,A,7,H,4,80,57.1,1512.2
201,1225,A,7,H,4,110,57.4,1497.2
201,1225,A,7,H,4,140,57.7,1500.8
201,1225,A,7,H,5,30,58.14,1505.7
201,1225,A,7,H,5,40,58.24,1504.1
201,1225,A,7,H,5,50,58.34,1481.7
201,1225,A,7,H,5,60,58.44,1505.7
201,1225,A,7,H,5,110,58.94,1520.8
201,1225,A,7,H,5,130,59.14,1530
201,1225,A,7,H,6,20,59.54,1494
201,1225,A,7,H,6,30,59.64,1502.3
201,1225,A,7,H,6,40,59.74,1500.5
201,1225,A,7,H,6,50,59.84,1491.8
201,1225,A,7,H,6,60,59.94,1498.8
201,1225,A,7,H,6,80,60.14,1500.7
201,1225,A,7,H,6,100,60.34,1509
201,1225,A,7,H,6,120,60.54,1503.5
201,1225,A,8,H,2,30,63.1,1509.6
201,1225,A,8,H,2,40,63.2,1509.5
201,1225,A,8,H,2,50,63.3,1504.4
201,1225,A,8,H,2,60,63.4,1511.2
201,1225,A,8,H,2,70,63.5,1004.7
201,1225,A,8,H,2,90,63.7,1178.4
201,1225,A,8,H,2,100,63.8,1515.3
201,1225,A,8,H,4,110,66.9,1511.4
201,1225,A,8,H,5,20,67.5,1498.4
201,1225,A,8,H,5,30,67.6,1496.5
201,1225,A,8,H,5,40,67.7,1500.1
201,1225,A,8,H,5,50,67.8,1498.5
201,1225,A,8,H,5,60,67.9,1505.2
201,1225,A,8,H,5,70,68,1506.8
201,1225,A,8,H,5,90,68.2,1518.2
201,1225,A,8,H,5,100,68.3,1516.2
201,1225,A,8,H,5,120,68.5,1508.8
201,1225,A,8,H,5,130,68.6,1508.9
201,1225,A,8,H,6,20,69,1498.4
201,1225,A,8,H,6,40,69.2,1494.3
201,1225,A,8,H,6,50,69.3,1496.8
201,1225,A,8,H,6,60,69.4,1496.8
201,1225,A,8,H,6,70,69.5,1498.7
201,1225,A,8,H,6,80,69.6,1498.8
201,1225,A,8,H,6,90,69.7,1498.8
201,1225,A,8,H,6,110,69.9,1502.4
201,1225,A,8,H,6,120,70,1493.7
201,1225,A,9,H,2,20,72.5,1492.1
201,1225,A,9,H,2,30,72.6,1496.8
201,1225,A,9,H,2,40,72.7,1484.8
201,1225,A,9,H,2,50,72.8,1491.2
201,1225,A,9,H,2,60,72.9,1504.7
201,1225,A,9,H,2,70,73,1498
201,1225,A,9,H,2,90,73.2,1175.4
201,1225,A,9,H,2,100,73.3,1516
201,1225,A,9,H,2,110,73.4,1500.3
201,1225,A,9,H,2,130,73.6,1498.7
201,1225,A,9,H,3,10,73.9,1504.4
201,1225,A,9,H,3,20,74,1483.9
201,1225,A,9,H,3,30,74.1,1483.7
201,1225,A,9,H,3,40,74.2,1483.6
201,1225,A,9,H,3,50,74.3,1483.8
201,1225,A,9,H,3,60,74.4,1482.1
201,1225,A,9,H,3,120,75,1508.5
201,1225,A,9,H,4,30,75.6,1509.6
201,1225,A,9,H,4,40,75.7,1509.6
201,1225,A,9,H,4,70,76,1496.7
201,1225,A,9,H,4,80,76.1,1508.5
201,1225,A,9,H,4,90,76.2,1501.5
201,1225,A,9,H,4,120,76.5,1499.6
201,1225,A,9,H,4,130,76.6,1506.5
201,1225,A,9,H,4,140,76.7,1504.7
201,1225,A,9,H,5,10,76.9,1499.3
201,1225,A,9,H,5,30,77.1,1498.1
201,1225,A,9,H,5,40,77.2,1493.1
201,1225,A,9,H,5,50,77.3,1494.7
201,1225,A,9,H,5,60,77.4,1496.2
201,1225,A,9,H,5,70,77.5,1496.1
201,1225,A,9,H,5,80,77.6,1492.7
201,1225,A,9,H,5,90,77.7,1502.9
201,1225,A,9,H,5,100,77.8,1501.8
201,1225,A,9,H,5,110,77.9,1494.7
201,1225,A,9,H,5,120,78,1496.3
201,1225,A,9,H,5,130,78.1,1497.9
201,1225,A,9,H,5,140,78.2,1497.5
201,1225,A,9,H,6,20,78.5,1495.1
201,1225,A,9,H,6,30,78.6,1494.2
201,1225,A,9,H,6,40,78.7,1491.5
201,1225,A,9,H,6,50,78.8,1492.5
201,1225,A,9,H,6,60,78.9,1488.4
201,1225,A,9,H,6,70,79,1490
201,1225,A,9,H,6,80,79.1,1490.9
201,1225,A,9,H,6,90,79.2,1490.6
201,1225,A,9,H,6,100,79.3,1494.3
201,1225,A,9,H,6,110,79.4,1498.3
201,1225,A,9,H,6,120,79.5,1503.5
201,1225,A,9,H,6,130,79.6,1503.5
201,1225,A,10,H,2,130,83.1,1519.6
201,1225,A,10,H,3,82,84.12,1503.6
201,1225,A,10,H,3,92,84.22,1509.3
201,1225,A,10,H,3,112,84.42,1511.6
201,1225,A,10,H,3,142,84.72,1828
201,1225,A,10,H,4,20,85,1510.8
201,1225,A,10,H,4,30,85.1,1512.5
201,1225,A,10,H,4,40,85.2,1516
201,1225,A,10,H,4,50,85.3,1503.9
201,1225,A,10,H,4,60,85.4,1512.4
201,1225,A,10,H,4,100,85.8,1513.2
201,1225,A,10,H,4,110,85.9,1509.3
201,1225,A,10,H,4,120,86,1651.8
201,1225,A,10,H,5,20,86.5,1508.6
201,1225,A,10,H,5,30,86.6,1520.9
201,1225,A,10,H,5,40,86.7,1511.2
201,1225,A,10,H,5,60,86.9,1514.3
201,1225,A,10,H,5,70,87,1505.7
201,1225,A,10,H,5,120,87.5,1604.9
201,1225,A,10,H,5,130,87.6,1504
201,1225,A,10,H,6,10,87.9,1508.8
201,1225,A,10,H,6,20,88,1520.7
201,1225,A,10,H,6,40,88.2,1510.1
201,1225,A,10,H,6,50,88.3,1517.1
201,1225,A,10,H,6,90,88.7,1509.6
201,1225,A,10,H,6,110,88.9,1516.1
201,1225,A,10,H,6,120,89,1515.8
201,1225,A,10,H,7,10,89.4,1515
201,1225,A,10,H,7,20,89.5,1507.7
201,1225,A,10,H,7,30,89.6,2073.1
201,1225,A,10,H,7,40,89.7,1505.3
201,1225,A,10,H,7,60,89.9,3135.4
201,1225,A,11,H,4,40,94.7,1441.4
201,1225,A,11,H,4,110,95.4,1939.3
201,1225,A,11,H,5,10,95.9,1510.5
201,1225,A,11,H,5,20,96,1510
201,1225,A,11,H,5,40,96.2,1502.6
201,1225,A,11,H,5,50,96.3,1524.5
201,1225,A,11,H,5,70,96.5,1510.5
201,1225,A,11,H,5,80,96.6,1774.8
201,1225,A,11,H,5,90,96.7,2305.4
201,1225,A,11,H,5,110,96.9,1510.6
201,1225,A,11,H,5,120,97,1512
201,1225,A,11,H,5,140,97.2,1511.8
201,1225,A,11,H,6,40,97.7,1506.6
201,1225,A,11,H,6,60,97.9,1509.9
201,1225,A,11,H,6,70,98,1516.7
201,1225,A,11,H,6,80,98.1,1520.1
201,1225,A,11,H,6,110,98.4,1503.8
201,1225,A,11,H,6,130,98.6,2039.4
201,1225,A,12,H,4,10,103.9,1489.6
201,1225,A,12,H,4,20,104,1489.2
201,1225,A,12,H,4,30,104.1,1486.4
201,1225,A,12,H,4,40,104.2,1490.5
201,1225,A,12,H,5,30,105.6,1505.5
201,1225,A,12,H,5,60,105.9,1512.3
201,1225,A,12,H,5,70,106,1526.3
201,1225,A,12,H,5,100,106.3,1515.9
201,1225,A,12,H,5,110,106.4,1507
201,1225,A,12,H,5,130,106.6,1513.7
201,1225,A,12,H,6,10,106.9,1520.9
201,1225,A,12,H,6,20,107,1508
201,1225,A,12,H,6,30,107.1,1528.8
201,1225,A,12,H,6,40,107.2,1525.2
201,1225,A,12,H,6,50,107.3,2732.4
201,1225,A,12,H,6,90,107.7,1383.2
201,1225,A,12,H,6,100,107.8,1503.5
201,1225,A,12,H,6,120,108,1517.1
201,1225,A,12,H,7,20,108.5,1518.1
201,1225,A,12,H,7,30,108.6,1516.3
201,1225,A,13,H,3,100,112.8,1512.7
201,1225,A,13,H,4,20,113.5,1513.1
201,1225,A,13,H,4,40,113.7,1530.3
201,1225,A,13,H,4,70,114,1519.7
201,1225,A,13,H,4,80,114.1,1511
201,1225,A,13,H,4,110,114.4,1514.6
201,1225,A,13,H,5,30,115.1,1524.7
201,1225,A,13,H,5,40,115.2,1519.1
201,1225,A,13,H,5,60,115.4,1517.4
201,1225,A,13,H,5,70,115.5,1708
201,1225,A,13,H,5,100,115.8,1514.9
201,1225,A,13,H,5,110,115.9,1509.4
201,1225,A,13,H,5,130,116.1,1528.9
201,1225,A,13,H,6,20,116.5,1517
201,1225,A,13,H,6,30,116.6,2356.4
201,1225,A,13,H,6,40,116.7,1507.5
201,1225,A,13,H,6,50,116.8,1848.4
201,1225,A,13,H,6,60,116.9,1519.4
201,1225,A,13,H,6,120,117.5,2504.3
201,1225,A,13,H,7,40,118.2,1521.7
201,1225,A,14,H,1,50,118.8,1445.3
201,1225,A,14,H,3,82,122.12,1514.7
201,1225,A,14,H,3,92,122.22,1513.9
201,1225,A,14,H,4,10,122.9,1505.1
201,1225,A,14,H,4,30,123.1,1520.7
201,1225,A,14,H,4,40,123.2,1522.4
201,1225,A,14,H,4,110,123.9,1526.6
201,1225,A,14,H,4,130,124.1,1507.3
201,1225,A,14,H,4,140,124.2,1530
201,1225,A,14,H,5,10,124.4,1510.1
201,1225,A,14,H,5,20,124.5,1513.3
201,1225,A,14,H,5,60,124.9,9482.1
201,1225,A,14,H,6,10,125.9,1504.1
201,1225,A,14,H,6,20,126,1505.7
201,1225,A,14,H,6,30,126.1,1515.3
201,1225,A,14,H,6,40,126.2,1511.4
201,1225,A,14,H,6,100,126.8,1520.6
201,1225,A,14,H,6,110,126.9,1511.7
201,1225,A,14,H,7,10,127.4,1512.2
201,1225,A,14,H,7,20,127.5,2629.3
201,1225,A,14,H,7,50,127.8,2557.7
201,1225,A,15,H,2,10,129.4,1543.1
201,1225,A,15,H,2,20,129.5,1437.4
201,1225,A,15,H,3,10,130.9,1508.8
201,1225,A,15,H,3,20,131,2794.8
201,1225,A,15,H,3,80,131.6,1516
201,1225,A,15,H,3,110,131.9,1516.1
201,1225,A,15,H,4,10,132.4,1506.3
201,1225,A,15,H,4,30,132.6,1519.1
201,1225,A,15,H,4,50,132.8,1520.2
201,1225,A,15,H,4,60,132.9,1828.8
201,1225,A,15,H,4,70,133,1535.2
201,1225,A,15,H,4,100,133.3,1520.4
201,1225,A,15,H,4,110,133.4,1495.9
201,1225,A,15,H,4,120,133.5,1519.8
201,1225,A,15,H,4,130,133.6,1512.9
201,1225,A,15,H,5,10,133.9,1513.4
201,1225,A,15,H,5,20,134,1511.1
201,1225,A,15,H,5,40,134.2,1528.7
201,1225,A,15,H,5,50,134.3,1519.8
201,1225,A,15,H,5,90,134.7,3907.3
201,1225,A,15,H,5,110,134.9,1522.2
201,1225,A,15,H,5,120,135,1647.8
201,1225,A,15,H,6,10,135.4,1517.2
201,1225,A,15,H,6,20,135.5,1507.3
201,1225,A,15,H,6,40,135.7,1521
201,1225,A,15,H,6,60,135.9,1515.5
201,1225,A,15,H,6,70,136,1524.2
201,1225,A,15,H,6,130,136.6,1547.3
201,1225,A,15,H,7,10,136.9,1514.1
201,1225,A,15,H,7,50,137.3,4990.6
201,1225,A,16,H,3,82,141.12,1523.7
201,1225,A,16,H,4,100,142.8,1517.3
201,1225,A,16,H,5,10,143.4,1521.4
201,1225,A,16,H,5,30,143.6,1522.5
201,1225,A,16,H,5,70,144,2449.9
201,1225,A,16,H,6,10,144.9,1508.6
201,1225,A,16,H,6,20,145,1508.4
201,1225,A,16,H,6,30,145.1,1508.4
201,1225,A,16,H,6,60,145.4,1531.3
201,1225,A,16,H,6,100,145.8,1521.5
201,1225,A,17,H,1,20,147,1513.6
201,1225,A,17,H,2,10,148.4,1528.4
201,1225,A,17,H,3,10,149.09,1536.9
201,1225,A,17,H,3,70,149.69,1514.2
201,1225,A,17,H,4,10,150.59,1502.2
201,1225,A,17,H,4,30,150.79,1522.6
201,1225,A,17,H,4,40,150.89,1510.5
201,1225,A,17,H,4,90,151.39,4449.6
201,1225,A,17,H,4,120,151.69,1517.1
201,1225,A,17,H,5,10,152.09,1516.3
201,1225,A,17,H,5,20,152.19,1525.1
201,1225,A,17,H,5,30,152.29,1526.5
201,1225,A,17,H,5,70,152.69,1523.6
201,1225,A,17,H,6,10,153.59,1514.7
201,1225,A,17,H,6,20,153.69,1509.5
201,1225,A,17,H,7,10,155.09,1512.9
201,1225,A,18,H,2,10,157.9,1451.4
201,1225,A,18,H,3,94,160.24,1509.8
201,1225,A,18,H,3,124,160.54,1513.2
201,1225,A,18,H,4,10,160.9,1509.5
201,1225,A,18,H,4,30,161.1,1519.4
201,1225,A,18,H,4,40,161.2,1524.5
201,1225,A,18,H,4,60,161.4,1527.7
201,1225,A,18,H,4,70,161.5,1528.6
201,1225,A,18,H,5,10,162.4,1511.5
201,1225,A,18,H,5,40,162.7,1519.3
201,1225,A,18,H,5,50,162.8,1524.5
201,1225,A,18,H,5,60,162.9,1522.8
201,1225,A,18,H,6,10,163.9,1517.6
201,1225,A,18,H,6,40,164.2,1540.4
201,1225,A,18,H,6,110,164.9,2532.9
201,1225,A,18,H,7,10,165.4,1512.1
201,1225,A,18,H,7,20,165.5,1529.4
201,1225,A,19,H,3,10,168.9,1512.4
201,1225,A,19,H,3,80,169.6,1512.2
201,1225,A,19,H,4,10,170.4,1520.7
201,1225,A,19,H,4,20,170.5,1525.4
201,1225,A,19,H,4,30,170.6,1536.9
201,1225,A,19,H,4,40,170.7,2395.7
201,1225,A,19,H,4,70,171,1780.9
201,1225,A,19,H,4,100,171.3,1511.6
201,1225,A,19,H,5,10,171.9,1512.6
201,1225,A,19,H,5,40,172.2,1510.8
201,1225,A,19,H,5,50,172.3,1526.5
201,1225,A,19,H,5,60,172.4,1519.1
201,1225,A,19,H,5,100,172.8,1507.6
201,1225,A,19,H,5,110,172.9,1514.2
201,1225,A,19,H,5,120,173,2320.5
201,1225,A,19,H,6,10,173.4,1510.6
201,1225,A,19,H,6,20,173.5,3226.3
201,1225,A,19,H,6,40,173.7,1530.1
201,1225,A,19,H,6,70,174,1524.5
201,1225,A,19,H,7,10,174.9,1518.8
201,1225,A,20,H,3,82,179.12,1521.4
201,1225,A,20,H,3,92,179.22,1516.1
201,1225,A,20,H,4,60,180.4,3669.3
201,1225,A,20,H,4,80,180.6,1518.6
201,1225,A,20,H,5,10,181.4,1529.3
201,1225,A,20,H,5,40,181.7,1535.1
201,1225,A,20,H,5,120,182.5,1516.7
201,1225,A,20,H,6,10,182.9,1511.8
201,1225,A,20,H,6,30,183.1,1534.1
201,1225,A,20,H,6,110,183.9,1521.1
201,1225,A,20,H,6,120,184,2194.6
201,1225,A,20,H,6,130,184.1,1524.2
201,1225,A,20,H,7,10,184.4,1519.3
201,1225,A,20,H,7,40,184.7,2172.6
201,1225,A,21,H,1,20,185,1523.6
201,1225,A,21,H,1,40,185.2,1523
201,1225,A,21,H,1,80,185.6,2131.4
201,1225,A,21,H,2,70,187,1531.5
201,1225,A,21,H,2,100,187.3,1516.6
201,1225,A,21,H,2,110,187.4,1510.9
201,1225,A,21,H,2,130,187.6,1530.5
201,1225,A,21,H,3,10,187.9,1509
201,1225,A,21,H,3,60,188.4,1394.2
201,1225,A,21,H,3,80,188.6,1505.9
201,1225,A,21,H,3,90,188.7,1387.5
201,1225,A,21,H,3,120,189,3193.1
201,1225,A,21,H,3,130,189.1,1764.5
201,1225,A,21,H,4,10,189.4,1504
201,1225,A,21,H,4,30,189.6,1531.7
201,1225,A,21,H,4,40,189.7,1532.9
201,1225,A,21,H,4,80,190.1,1513.8
201,1225,A,21,H,4,140,190.7,1522.5
201,1225,A,21,H,5,10,190.9,1509.8
201,1225,A,21,H,5,20,191,1383.2
201,1225,A,21,H,5,30,191.1,1518.7
201,1225,A,21,H,6,10,192.4,1503.3
201,1225,A,21,H,6,30,192.6,1520.4
201,1225,A,21,H,6,70,193,1836.2
201,1225,A,21,H,7,10,193.9,1525.1
201,1225,A,22,H,2,10,195.9,1507.8
201,1225,A,22,H,2,80,196.6,1496.3
201,1225,A,22,H,3,116,198.46,1504
201,1225,A,22,H,3,126,198.56,1509.3
201,1225,A,22,H,4,10,198.9,1508.3
201,1225,A,22,H,4,20,199,1178
201,1225,A,22,H,4,50,199.3,1533.1
201,1225,A,22,H,4,80,199.6,1023.9
201,1225,A,22,H,4,110,199.9,1519.7
201,1225,A,22,H,5,10,200.4,1511.7
201,1225,A,22,H,5,20,200.5,2061.7
201,1225,A,22,H,5,60,200.9,1693.6
201,1225,A,22,H,5,100,201.3,1511.7
201,1225,A,22,H,5,130,201.6,1530.7
201,1225,A,22,H,6,10,201.9,1509.6
201,1225,A,22,H,7,10,203.4,1507.4
201,1225,A,22,H,7,20,203.5,1522.8
201,1225,A,23,H,1,10,205.4,1504.6
201,1225,A,23,H,1,20,205.5,1511.6
201,1225,A,23,H,1,100,206.3,1505.2
201,1225,A,23,H,2,10,206.9,1505.8
201,1225,A,23,H,2,30,207.1,1519.9
201,1225,A,23,H,2,110,207.9,1511.3
201,1225,A,23,H,3,10,208.4,1513.7
201,1225,A,23,H,3,60,208.9,1399.3
201,1225,A,23,H,3,100,209.3,1512.5
201,1225,A,23,H,4,10,209.93,1505.4
201,1225,A,23,H,4,50,210.33,1887
201,1225,A,23,H,5,10,211.43,1518.6
201,1225,A,23,H,5,20,211.53,1522.5
201,1225,A,23,H,5,110,212.43,1519.1
201,1225,A,23,H,6,10,212.93,1517.4
201,1225,A,23,H,6,50,213.33,2527.1
201,1225,A,23,H,7,10,214.43,1523.4
201,1225,A,24,H,2,10,216.4,1506.4
201,1225,A,24,H,2,20,216.5,1514.8
201,1225,A,24,H,2,120,217.5,1383.4
201,1225,A,24,H,3,95,218.75,1495.4
201,1225,A,24,H,4,110,220.4,1518.3
201,1225,A,24,H,5,10,220.98,1518.1
201,1225,A,24,H,6,10,222.48,1522.2
201,1225,A,24,H,6,20,222.58,1525
201,1225,A,24,H,7,10,223.98,1512
201,1225,A,24,H,7,20,224.08,1517
201,1225,A,24,H,7,40,224.28,1676.4
201,1225,A,25,H,2,10,225.9,1455.6
201,1225,A,25,H,2,20,226,1439.5
201,1225,A,25,H,2,80,226.6,1518.3
201,1225,A,25,H,3,10,227.4,1527.9
201,1225,A,25,H,3,20,227.5,1939.9
201,1225,A,25,H,3,50,227.8,1547.1
201,1225,A,25,H,3,70,228,1552.2
201,1225,A,25,H,3,80,228.1,1527.2
201,1225,A,25,H,4,10,228.9,2972.5
201,1225,A,25,H,4,20,229,1527.3
201,1225,A,25,H,4,100,229.8,1535.5
201,1225,A,25,H,5,10,230.4,1527.4
201,1225,A,25,H,5,20,230.5,1526.9
201,1225,A,25,H,5,50,230.8,1532.9
201,1225,A,25,H,6,10,231.9,1523
201,1225,A,25,H,6,20,232,1519.6
201,1225,A,25,H,6,30,232.1,1530.1
201,1225,A,25,H,6,40,232.2,1544.2
201,1225,A,25,H,7,10,233.4,1524.5
201,1225,A,25,H,7,20,233.5,1530.8
201,1225,A,26,H,5,10,239.9,1454.9
201,1225,A,26,H,6,10,241.4,1511.5
201,1225,A,26,H,6,20,241.5,1526.7
201,1225,A,26,H,6,50,241.8,1531.9
201,1225,A,26,H,6,60,241.9,1542.3
201,1225,A,26,H,6,90,242.2,1518.6
201,1225,A,26,H,7,10,242.9,1522.6
201,1225,A,27,H,1,10,243.4,1533.2
201,1225,A,27,H,2,10,244.9,1519.1
201,1225,A,27,H,2,20,245,1535.4
201,1225,A,27,H,2,50,245.3,3173.1
201,1225,A,27,H,2,90,245.7,4569.4
201,1225,A,27,H,2,120,246,1538.8
201,1225,A,27,H,3,10,246.4,1511.8
201,1225,A,27,H,4,10,247.9,1535.2
201,1225,A,27,H,5,10,249.4,1512.2
201,1225,A,27,H,5,20,249.5,1531.4
201,1225,A,27,H,5,30,249.6,1536.2
201,1225,A,27,H,5,50,249.8,1541.4
201,1225,A,30,H,1,10,264.3,1516.3
201,1225,A,30,H,1,110,265.3,1506.1
201,1225,A,30,H,1,120,265.4,1504.4
201,1225,A,30,H,2,82,266.41,1511.1
201,1225,A,30,H,2,102,266.61,1955.4
201,1225,A,30,H,2,112,266.71,1515.2
201,1225,A,30,H,2,132,266.91,1503.2
201,1225,A,30,H,2,142,267.01,1506.7
201,1225,A,30,H,3,10,267.19,1506.3
201,1225,A,30,H,3,20,267.29,1511.8
201,1225,A,30,H,3,30,267.39,1517.8
201,1225,A,30,H,3,40,267.49,1510.7
201,1225,A,30,H,3,50,267.59,1512.3
201,1225,A,30,H,3,60,267.69,1493.7
201,1225,A,30,H,3,70,267.79,1498.9
201,1225,A,30,H,3,80,267.89,1497.3
201,1225,A,30,H,3,100,268.09,1511.4
201,1225,A,30,H,3,120,268.29,1518.3
201,1225,A,30,H,3,130,268.39,1514.8
201,1225,A,30,H,4,10,268.69,1513.6
201,1225,A,30,H,4,30,268.89,1529.8
201,1225,A,30,H,4,70,269.29,1533.9
201,1225,A,30,H,4,80,269.39,1526.9
201,1225,A,30,H,4,90,269.49,1528.9
201,1225,A,30,H,5,10,270.19,1527.6
201,1225,A,30,H,5,40,270.49,1552.4
201,1225,A,30,H,5,50,270.59,1540.5
