Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),Vel.(m/s)
138,844,B,2,H,3,44.5,7.945,1505.8
138,844,B,2,H,3,47.5,7.975,1504.9
138,844,B,2,H,3,50.5,8.005,1504.9
138,844,B,2,H,3,53.5,8.035,1507.5
138,844,B,2,H,3,56.5,8.065,1507.5
138,844,B,2,H,3,59.5,8.095,1511.1
138,844,B,2,H,3,62.5,8.125,1512.8
138,844,B,2,H,3,65.5,8.155,1511.1
138,844,B,2,H,3,68.5,8.185,1509.3
138,844,B,2,H,3,71.5,8.215,1510.3
138,844,B,2,H,3,74.5,8.245,1510.3
138,844,B,2,H,3,77.5,8.275,1511.2
138,844,B,2,H,3,80.5,8.305,1510.3
138,844,B,2,H,3,83.5,8.335,1508.5
138,844,B,2,H,3,86.5,8.365,1509.4
138,844,B,2,H,3,89.5,8.395,1509.4
138,844,B,2,H,3,92.5,8.425,1507.7
138,844,B,2,H,3,95.5,8.455,1508.5
138,844,B,2,H,3,98.5,8.485,1508.5
138,844,B,2,H,3,101.5,8.515,1506.8
138,844,B,2,H,3,104.5,8.545,1506.8
138,844,B,2,H,3,107.5,8.575,1505.9
138,844,B,2,H,3,110.5,8.605,1507.6
138,844,B,2,H,3,113.5,8.635,1508.4
138,844,B,2,H,3,116.5,8.665,1509.3
138,844,B,2,H,3,119.5,8.695,1508.4
138,844,B,2,H,3,122.5,8.725,1511.1
138,844,B,2,H,3,125.5,8.755,1510.1
138,844,B,2,H,3,128.5,8.785,1511.1
138,844,B,2,H,3,131.5,8.815,1511.1
138,844,B,2,H,3,134.5,8.845,1510.3
138,844,B,2,H,3,137.5,8.875,1508.5
138,844,B,2,H,3,140.5,8.905,1511.2
138,844,B,2,H,3,143.5,8.935,1510.4
138,844,B,2,H,3,146.6,8.966,1526.3
138,844,B,2,H,3,149.5,8.995,2260.7
138,844,B,2,H,4,2.5,9.025,2264.7
138,844,B,2,H,4,5.5,9.055,1525.7
138,844,B,2,H,4,8.5,9.085,1525.7
138,844,B,2,H,4,11.5,9.115,1515.5
138,844,B,2,H,4,14.6,9.146,1512.9
138,844,B,2,H,4,17.5,9.175,1512.9
138,844,B,2,H,4,20.5,9.205,1508.5
138,844,B,2,H,4,23.5,9.235,1511.1
138,844,B,2,H,4,26.5,9.265,1509.3
138,844,B,2,H,4,29.5,9.295,1508.4
138,844,B,2,H,4,32.5,9.325,1507.5
138,844,B,2,H,4,35.5,9.355,1507.5
138,844,B,2,H,4,38.5,9.385,1507.5
138,844,B,2,H,4,41.5,9.415,1511
138,844,B,2,H,4,44.5,9.445,1505.8
138,844,B,2,H,4,47.5,9.475,1505
138,844,B,2,H,4,50.5,9.505,1505.9
138,844,B,2,H,4,53.5,9.535,1506.8
138,844,B,2,H,4,56.5,9.565,1505.1
138,844,B,2,H,4,59.5,9.595,1504.2
138,844,B,2,H,4,62.5,9.625,1505.1
138,844,B,2,H,4,65.5,9.655,1506.8
138,844,B,2,H,4,68.5,9.685,1505.1
138,844,B,2,H,4,71.5,9.715,1506.8
138,844,B,2,H,4,74.5,9.745,1506.8
138,844,B,2,H,4,77.5,9.775,1506.8
138,844,B,2,H,4,80.5,9.805,1508.5
138,844,B,2,H,4,83.5,9.835,1508.5
138,844,B,2,H,4,86.5,9.865,1506.8
138,844,B,2,H,4,89.5,9.895,1508.5
138,844,B,2,H,4,92.5,9.925,1510.3
138,844,B,2,H,4,95.5,9.955,1510.3
138,844,B,2,H,4,98.5,9.985,1508.5
138,844,B,2,H,4,101.5,10.015,1511.1
138,844,B,2,H,4,104.5,10.045,1511.1
138,844,B,2,H,4,107.5,10.075,1508.4
138,844,B,2,H,4,110.5,10.105,1509.2
138,844,B,2,H,4,113.5,10.135,1508.3
138,844,B,2,H,4,116.5,10.165,1508.3
138,844,B,2,H,4,119.5,10.195,1510
138,844,B,2,H,4,122.5,10.225,1511.8
138,844,B,2,H,4,125.5,10.255,1511.8
138,844,B,2,H,4,128.5,10.285,1509.1
138,844,B,2,H,4,131.5,10.315,1510
138,844,B,2,H,4,134.5,10.345,1509.1
138,844,B,2,H,4,137.5,10.375,1512.6
138,844,B,2,H,4,140.5,10.405,1510.9
138,844,B,2,H,4,143.5,10.435,1512.6
138,844,B,2,H,4,146.6,10.466,1525.8
138,844,B,2,H,4,149.5,10.495,1520.2
138,844,B,2,H,5,2.5,10.525,2268.4
138,844,B,2,H,5,5.5,10.555,1524.8
138,844,B,2,H,5,8.5,10.585,1523.9
138,844,B,2,H,5,11.5,10.615,1518
138,844,B,2,H,5,14.6,10.646,1517.1
138,844,B,2,H,5,17.5,10.675,1517.1
138,844,B,2,H,5,20.5,10.705,1532.9
138,844,B,2,H,5,23.5,10.735,1514.4
138,844,B,2,H,5,26.5,10.765,1516.2
138,844,B,2,H,5,29.5,10.795,1515.3
138,844,B,2,H,5,32.5,10.825,1511.9
138,844,B,2,H,5,35.5,10.855,1510.1
138,844,B,2,H,5,38.5,10.885,1510.1
138,844,B,2,H,5,41.5,10.915,1508.4
138,844,B,2,H,5,44.5,10.945,1508.4
138,844,B,2,H,5,47.5,10.975,1511.1
138,844,B,2,H,5,50.5,11.005,1512
138,844,B,2,H,5,53.5,11.035,1507.7
138,844,B,2,H,5,56.5,11.065,1508.5
138,844,B,2,H,5,59.5,11.095,1508.5
138,844,B,2,H,5,62.5,11.125,1509.4
138,844,B,2,H,5,65.5,11.155,1506.8
138,844,B,2,H,5,68.5,11.185,1507.6
138,844,B,2,H,5,71.5,11.215,1509.3
138,844,B,2,H,5,74.5,11.245,1507.6
138,844,B,2,H,5,77.5,11.275,1509.3
138,844,B,2,H,5,80.5,11.305,1507.6
138,844,B,2,H,5,83.5,11.335,1507.6
138,844,B,2,H,5,86.5,11.365,1509.3
138,844,B,2,H,5,89.5,11.395,1505
138,844,B,2,H,5,92.5,11.425,1504.1
138,844,B,2,H,5,95.5,11.455,1504.1
138,844,B,2,H,5,98.5,11.485,1506.7
138,844,B,2,H,5,101.5,11.515,1505.8
138,844,B,2,H,5,104.5,11.545,1505.8
138,844,B,2,H,5,107.5,11.575,1503.2
138,844,B,2,H,5,110.5,11.605,1509.2
138,844,B,2,H,5,113.5,11.635,1509.2
138,844,B,2,H,5,116.5,11.665,1514.4
138,844,B,2,H,5,119.5,11.695,1509.2
138,844,B,2,H,5,122.5,11.725,1511
138,844,B,2,H,5,125.5,11.755,1508.4
138,844,B,2,H,5,128.5,11.785,1506.7
138,844,B,2,H,5,131.5,11.815,1508.5
138,844,B,2,H,5,134.5,11.845,1508.5
138,844,B,2,H,5,137.5,11.875,1510.3
138,844,B,2,H,5,140.5,11.905,1511.2
138,844,B,2,H,5,143.5,11.935,1513
138,844,B,2,H,5,146.5,11.965,1512.2
138,844,B,2,H,5,149.5,11.995,1516.7
138,844,B,2,H,6,2.5,12.025,2268.4
138,844,B,2,H,6,5.5,12.055,1519.7
138,844,B,2,H,6,8.5,12.085,1517.9
138,844,B,2,H,6,11.5,12.115,1512.9
138,844,B,2,H,6,14.5,12.145,1512.9
138,844,B,2,H,6,17.5,12.175,1511.2
138,844,B,2,H,6,20.5,12.205,1512.9
138,844,B,2,H,6,23.5,12.235,1509.4
138,844,B,2,H,6,26.5,12.265,1509.4
138,844,B,2,H,6,29.5,12.295,1509.4
138,844,B,2,H,6,32.5,12.325,1507.7
138,844,B,2,H,6,35.5,12.355,1509.4
138,844,B,2,H,6,38.5,12.385,1509.4
138,844,B,2,H,6,41.5,12.415,1510.4
138,844,B,2,H,6,44.5,12.445,1512.1
138,844,B,2,H,6,47.5,12.475,1513.9
138,844,B,2,H,6,50.5,12.505,1511.3
138,844,B,2,H,6,53.5,12.535,1512.2
138,844,B,2,H,6,56.5,12.565,1512.2
138,844,B,2,H,6,59.5,12.595,1510.5
138,844,B,2,H,6,62.5,12.625,1510.5
138,844,B,2,H,6,65.5,12.655,1509.5
138,844,B,2,H,6,68.5,12.685,1511.3
138,844,B,2,H,6,71.5,12.715,1513
138,844,B,2,H,6,74.5,12.745,1510.4
138,844,B,2,H,6,77.5,12.775,1513
138,844,B,2,H,6,80.5,12.805,1513.8
138,844,B,2,H,6,83.5,12.835,1511.2
138,844,B,2,H,6,86.5,12.865,1511.2
138,844,B,2,H,6,89.5,12.895,1511.2
138,844,B,2,H,6,92.5,12.925,1511.2
138,844,B,2,H,6,95.5,12.955,1511.2
138,844,B,2,H,6,98.5,12.985,1511.2
138,844,B,2,H,6,101.5,13.015,1512
138,844,B,2,H,6,104.5,13.045,1512
138,844,B,2,H,6,107.5,13.075,1510.3
138,844,B,2,H,6,110.5,13.105,1510.3
138,844,B,2,H,6,113.5,13.135,1511.2
138,844,B,2,H,6,116.5,13.165,1510.3
138,844,B,2,H,6,119.5,13.195,1510.3
138,844,B,2,H,6,122.5,13.225,1512
138,844,B,2,H,6,125.5,13.255,1518.1
138,844,B,2,H,6,128.5,13.285,1514.6
138,844,B,2,H,6,131.5,13.315,1512.9
138,844,B,2,H,6,134.5,13.345,1519.8
138,844,B,2,H,6,137.5,13.375,1520.7
138,844,B,2,H,6,140.5,13.405,1518.2
138,844,B,2,H,6,143.5,13.435,1514.7
138,844,B,2,H,6,146.5,13.465,1531.5
138,844,B,2,H,6,149.5,13.495,2264.7
138,844,B,2,H,7,2.5,13.525,2264.7
138,844,B,2,H,7,5.5,13.555,2215.5
138,844,B,2,H,7,8.5,13.585,2209.2
138,844,B,2,H,7,11.5,13.615,1521.6
138,844,B,2,H,7,14.5,13.645,1518.2
138,844,B,2,H,7,17.5,13.675,1515.6
138,844,B,2,H,7,20.5,13.705,1513.1
138,844,B,2,H,7,23.5,13.735,1516.5
138,844,B,2,H,7,26.5,13.765,1513.1
138,844,B,2,H,7,29.5,13.795,1515.7
138,844,B,2,H,7,32.5,13.825,1514
138,844,B,2,H,7,35.5,13.855,1513.1
138,844,B,2,H,7,38.5,13.885,1513.1
138,844,B,2,H,7,41.5,13.915,1512.2
138,844,B,2,H,7,44.5,13.945,1511.4
138,844,B,2,H,7,47.5,13.975,1512.2
138,844,B,2,H,7,50.5,14.005,1513.1
138,844,B,2,H,7,53.5,14.035,1513.9
138,844,B,2,H,7,56.5,14.065,1513.9
138,844,B,2,H,7,59.5,14.095,2196
138,844,B,2,H,7,62.5,14.125,2193.4
138,844,B,2,H,7,65.5,14.155,2195.7
138,844,B,2,H,7,68.5,14.185,2192.1
138,844,B,3,H,1,2.5,14.025,2264.7
138,844,B,3,H,1,5.5,14.055,2219.5
138,844,B,3,H,1,8.5,14.085,2214.5
138,844,B,3,H,1,11.5,14.115,2185.5
138,844,B,3,H,1,14.6,14.146,1525.7
138,844,B,3,H,1,17.5,14.175,1523
138,844,B,3,H,1,20.5,14.205,1516.1
138,844,B,3,H,1,23.5,14.235,2182.8
138,844,B,3,H,1,26.5,14.265,1519.5
138,844,B,3,H,1,29.5,14.295,1448
138,844,B,3,H,1,32.5,14.325,1523
138,844,B,3,H,1,35.5,14.355,1522.2
138,844,B,3,H,1,38.5,14.385,1518.7
138,844,B,3,H,1,41.5,14.415,1523
138,844,B,3,H,1,44.5,14.445,1522.2
138,844,B,3,H,1,47.5,14.475,1520.5
138,844,B,3,H,1,50.5,14.505,1456.8
138,844,B,3,H,1,53.5,14.535,1522.2
138,844,B,3,H,1,56.5,14.565,1518.8
138,844,B,3,H,1,59.5,14.595,1520.6
138,844,B,3,H,1,62.5,14.625,1455.4
138,844,B,3,H,1,65.5,14.655,1516.2
138,844,B,3,H,1,68.5,14.685,1524.1
138,844,B,3,H,1,71.5,14.715,1521.5
138,844,B,3,H,1,74.5,14.745,1520.6
138,844,B,3,H,1,77.5,14.775,1515.3
138,844,B,3,H,1,80.5,14.805,1518.8
138,844,B,3,H,1,83.5,14.835,1519.6
138,844,B,3,H,1,86.5,14.865,1524.1
138,844,B,3,H,1,89.5,14.895,1518.8
138,844,B,3,H,1,92.5,14.925,1515.3
138,844,B,3,H,1,95.5,14.955,1515.3
138,844,B,3,H,1,98.5,14.985,1511
138,844,B,3,H,1,101.5,15.015,1513.6
138,844,B,3,H,1,104.5,15.045,1511.9
138,844,B,3,H,1,107.5,15.075,1511
138,844,B,3,H,1,110.5,15.105,1512.7
138,844,B,3,H,1,113.5,15.135,1509.2
138,844,B,3,H,1,116.5,15.165,1511.9
138,844,B,3,H,1,119.5,15.195,1508.3
138,844,B,3,H,1,122.5,15.225,1510
138,844,B,3,H,1,125.5,15.255,1510
138,844,B,3,H,1,128.5,15.285,1511.8
138,844,B,3,H,1,131.5,15.315,1511.8
138,844,B,3,H,1,134.5,15.345,1511
138,844,B,3,H,1,137.5,15.375,1515.3
138,844,B,3,H,1,140.5,15.405,1515.3
138,844,B,3,H,1,143.5,15.435,1523.2
138,844,B,3,H,1,146.5,15.465,1540.2
138,844,B,3,H,1,149.5,15.495,2268.4
138,844,B,3,H,2,2.5,15.525,2268.4
138,844,B,3,H,2,4.6,15.546,2264.7
138,844,B,3,H,2,6.5,15.565,2069.8
138,844,B,3,H,2,8.5,15.585,1573.2
138,844,B,3,H,2,10.5,15.605,1467.8
138,844,B,3,H,2,12.5,15.625,1648.2
138,844,B,3,H,2,14.5,15.645,1689.2
138,844,B,3,H,2,16.5,15.665,1634
138,844,B,3,H,2,18.5,15.685,2186.8
138,844,B,3,H,2,20.5,15.705,1649.3
138,844,B,3,H,2,22.5,15.725,2189.1
138,844,B,3,H,2,24.5,15.745,2182.8
138,844,B,3,H,2,26.5,15.765,2182.8
138,844,B,3,H,2,28.5,15.785,2185.1
138,844,B,3,H,2,30.5,15.805,2182.8
138,844,B,3,H,2,32.5,15.825,1462.4
138,844,B,3,H,2,34.5,15.845,1453.5
138,844,B,3,H,2,36.5,15.865,1517.7
138,844,B,3,H,2,38.5,15.885,1516
138,844,B,3,H,2,40.5,15.905,1516
138,844,B,3,H,2,42.5,15.925,1517.7
138,844,B,3,H,2,44.5,15.945,1516.9
138,844,B,3,H,2,46.5,15.965,1449.6
138,844,B,3,H,2,48.5,15.985,1517.8
138,844,B,3,H,2,50.5,16.005,1518.6
138,844,B,3,H,2,52.5,16.025,1519.5
138,844,B,3,H,2,54.5,16.045,1517.8
138,844,B,3,H,2,56.5,16.065,1512.6
138,844,B,3,H,2,58.5,16.085,1515.2
138,844,B,3,H,2,60.5,16.105,1516.1
138,844,B,3,H,2,62.5,16.125,1511.7
138,844,B,3,H,2,64.5,16.145,1514.3
138,844,B,3,H,2,66.5,16.165,1511.7
138,844,B,3,H,2,68.5,16.185,1511.8
138,844,B,3,H,2,70.5,16.205,1513.5
138,844,B,3,H,2,72.5,16.225,1515.2
138,844,B,3,H,2,74.5,16.245,1517
138,844,B,3,H,2,76.5,16.265,1512.7
138,844,B,3,H,2,78.5,16.285,1521.4
138,844,B,3,H,2,80.5,16.305,1517.1
138,844,B,3,H,2,82.5,16.325,1515.3
138,844,B,3,H,2,84.5,16.345,1515.3
138,844,B,3,H,2,86.5,16.365,1512.8
138,844,B,3,H,2,88.5,16.385,1509.3
138,844,B,3,H,2,90.6,16.406,1508.5
138,844,B,3,H,2,92.5,16.425,1516.2
138,844,B,3,H,2,94.5,16.445,1514.5
138,844,B,3,H,2,96.5,16.465,1509.3
138,844,B,3,H,2,98.5,16.485,1511.1
138,844,B,3,H,2,100.5,16.505,1513.6
138,844,B,3,H,2,102.5,16.525,1518.8
138,844,B,3,H,2,104.5,16.545,1513.6
138,844,B,3,H,2,106.5,16.565,1511.9
138,844,B,3,H,2,108.5,16.585,1512.7
138,844,B,3,H,2,110.5,16.605,1514.4
138,844,B,3,H,2,112.5,16.625,1510
138,844,B,3,H,2,114.5,16.645,1508.3
138,844,B,3,H,2,116.5,16.665,1511.8
138,844,B,3,H,2,118.5,16.685,1510.9
138,844,B,3,H,2,120.5,16.705,1510
138,844,B,3,H,2,122.5,16.725,1509.1
138,844,B,3,H,2,124.5,16.745,1513.5
138,844,B,3,H,2,126.5,16.765,1510.9
138,844,B,3,H,2,128.5,16.785,1510
138,844,B,3,H,2,130.5,16.805,1510
138,844,B,3,H,2,132.5,16.825,1509.1
138,844,B,3,H,2,134.5,16.845,1510
138,844,B,3,H,2,136.5,16.865,1509.1
138,844,B,3,H,2,138.5,16.885,1511.8
138,844,B,3,H,2,140.5,16.905,1511
138,844,B,3,H,2,142.5,16.925,1513.6
138,844,B,3,H,2,144.5,16.945,1512.8
138,844,B,3,H,2,146.5,16.965,1514.6
138,844,B,3,H,2,148.5,16.985,2264.7
138,844,B,3,H,3,2.5,17.025,2264.7
138,844,B,3,H,3,4.6,17.046,2264.7
138,844,B,3,H,3,6.5,17.065,2219.5
138,844,B,3,H,3,8.5,17.085,2209.2
138,844,B,3,H,3,10.5,17.105,2202.6
138,844,B,3,H,3,12.5,17.125,2186.8
138,844,B,3,H,3,14.6,17.146,2184.2
138,844,B,3,H,3,16.5,17.165,2182.8
138,844,B,3,H,3,18.5,17.185,2182.8
138,844,B,3,H,3,20.5,17.205,2181.5
138,844,B,3,H,3,22.5,17.225,2181.5
138,844,B,3,H,3,24.5,17.245,2182.8
138,844,B,3,H,3,26.5,17.265,2181.5
138,844,B,3,H,3,28.5,17.285,2180.2
138,844,B,3,H,3,30.5,17.305,2178.9
138,844,B,3,H,3,32.5,17.325,2181.2
138,844,B,3,H,3,34.5,17.345,2177.6
138,844,B,3,H,3,36.5,17.365,2179.8
138,844,B,3,H,3,38.5,17.385,2179.8
138,844,B,3,H,3,40.5,17.405,2179.8
138,844,B,3,H,3,42.5,17.425,2176.2
138,844,B,3,H,3,44.5,17.445,2174.9
138,844,B,3,H,3,46.5,17.465,2177.2
138,844,B,3,H,3,48.5,17.485,2172.3
138,844,B,3,H,3,50.5,17.505,2177.2
138,844,B,3,H,3,52.5,17.525,2173.6
138,844,B,3,H,3,54.5,17.545,2177.2
138,844,B,3,H,3,56.5,17.565,2174.9
138,844,B,3,H,3,58.5,17.585,2179.8
138,844,B,3,H,3,60.5,17.605,1990.9
138,844,B,3,H,3,62.5,17.625,2179.8
138,844,B,3,H,3,64.5,17.645,2174.9
138,844,B,3,H,3,66.5,17.665,2175.9
138,844,B,3,H,3,68.5,17.685,2175.9
138,844,B,3,H,3,70.5,17.705,1515.7
138,844,B,3,H,3,72.5,17.725,1516.6
138,844,B,3,H,3,74.5,17.745,1517.5
138,844,B,3,H,3,76.5,17.765,1448.4
138,844,B,3,H,3,78.5,17.785,1448.4
138,844,B,3,H,3,80.5,17.805,1523.7
138,844,B,3,H,3,82.5,17.825,1515.9
138,844,B,3,H,3,84.5,17.845,1512.4
138,844,B,3,H,3,86.5,17.865,1516.8
138,844,B,3,H,3,88.5,17.885,1513.3
138,844,B,3,H,3,90.5,17.905,1513.3
138,844,B,3,H,3,92.5,17.925,1515
138,844,B,3,H,3,94.5,17.945,1528.2
138,844,B,3,H,3,96.5,17.965,1520.3
138,844,B,3,H,3,98.5,17.985,1515.9
138,844,B,3,H,3,100.5,18.005,1513.3
138,844,B,3,H,3,102.5,18.025,1507.2
138,844,B,3,H,3,104.5,18.045,1510.7
138,844,B,3,H,3,106.5,18.065,1508.9
138,844,B,3,H,3,108.5,18.085,1508
138,844,B,3,H,3,110.5,18.105,1505.4
138,844,B,3,H,3,112.5,18.125,1505.4
138,844,B,3,H,3,114.5,18.145,1505.4
138,844,B,3,H,3,116.5,18.165,1508.8
138,844,B,3,H,3,118.5,18.185,1515.8
138,844,B,3,H,3,120.5,18.205,1512.3
138,844,B,3,H,3,122.5,18.225,1513.2
138,844,B,3,H,3,124.5,18.245,1512.3
138,844,B,3,H,3,126.5,18.265,1506.3
138,844,B,3,H,3,128.5,18.285,1509.7
138,844,B,3,H,3,130.5,18.305,1540.7
138,844,B,3,H,3,132.5,18.325,1839.3
138,844,B,3,H,3,134.5,18.345,2176.2
138,844,B,3,H,3,136.5,18.365,2181.2
138,844,B,3,H,3,138.5,18.385,2183.8
138,844,B,3,H,3,140.5,18.405,2183.8
138,844,B,3,H,3,142.5,18.425,2182.8
138,844,B,3,H,3,144.5,18.445,2184.2
138,844,B,3,H,3,146.5,18.465,2188.1
138,844,B,3,H,3,148.5,18.485,2210.6
138,844,B,3,H,4,2.5,18.525,2264.7
138,844,B,3,H,4,4.6,18.546,2264.7
138,844,B,3,H,4,6.5,18.565,1518.7
138,844,B,3,H,4,8.5,18.585,1515.2
138,844,B,3,H,4,10.5,18.605,1512.2
138,844,B,3,H,4,12.5,18.625,1509.9
138,844,B,3,H,4,14.5,18.645,1510.9
138,844,B,3,H,4,16.5,18.665,1509.9
138,844,B,3,H,4,18.5,18.685,1508.2
138,844,B,3,H,4,20.5,18.705,1508.2
138,844,B,3,H,4,22.5,18.725,1507.3
138,844,B,3,H,4,24.6,18.746,1505.6
138,844,B,3,H,4,26.5,18.765,1505.6
138,844,B,3,H,4,28.5,18.785,1507.3
138,844,B,3,H,4,30.5,18.805,1505.6
138,844,B,3,H,4,32.5,18.825,1506.5
138,844,B,3,H,4,34.5,18.845,1505.6
138,844,B,3,H,4,36.5,18.865,1506.5
138,844,B,3,H,4,38.5,18.885,1505.6
138,844,B,3,H,4,40.5,18.905,1503.9
138,844,B,3,H,4,42.5,18.925,1506.5
138,844,B,3,H,4,44.5,18.945,1505.6
138,844,B,3,H,4,46.5,18.965,1506.5
138,844,B,3,H,4,48.5,18.985,1503.9
138,844,B,3,H,4,50.5,19.005,1506.5
138,844,B,3,H,4,52.5,19.025,1506.5
138,844,B,3,H,4,54.5,19.045,1505.6
138,844,B,3,H,4,56.5,19.065,1505.6
138,844,B,3,H,4,58.5,19.085,1503.9
138,844,B,3,H,4,60.5,19.105,1503.9
138,844,B,3,H,4,62.5,19.125,1503.9
138,844,B,3,H,4,64.5,19.145,1503.9
138,844,B,3,H,4,66.5,19.165,1502.2
138,844,B,3,H,4,68.5,19.185,1501.3
138,844,B,3,H,4,70.5,19.205,1503
138,844,B,3,H,4,72.5,19.225,1502.2
138,844,B,3,H,4,74.5,19.245,1503.9
138,844,B,3,H,4,76.5,19.265,1503
138,844,B,3,H,4,78.5,19.285,1499.5
138,844,B,3,H,4,80.5,19.305,1501.3
138,844,B,3,H,4,82.5,19.325,1500.5
138,844,B,3,H,4,84.5,19.345,1500.5
138,844,B,3,H,4,86.5,19.365,1502.2
138,844,B,3,H,4,88.5,19.385,1503.9
138,844,B,3,H,4,90.5,19.405,1503.1
138,844,B,3,H,4,92.5,19.425,1500.5
138,844,B,3,H,4,94.5,19.445,1500.5
138,844,B,3,H,4,96.5,19.465,1503.9
138,844,B,3,H,4,98.5,19.485,1502.2
138,844,B,3,H,4,100.5,19.505,1506.5
138,844,B,3,H,4,102.5,19.525,1504.8
138,844,B,3,H,4,104.5,19.545,1506.5
138,844,B,3,H,4,106.5,19.565,1503.1
138,844,B,3,H,4,108.5,19.585,1504.8
138,844,B,3,H,4,110.5,19.605,1506.5
138,844,B,3,H,4,112.5,19.625,1503.9
138,844,B,3,H,4,114.5,19.645,1508.2
138,844,B,3,H,4,116.5,19.665,1507.4
138,844,B,3,H,4,118.5,19.685,1507.4
138,844,B,3,H,4,120.5,19.705,1510.9
138,844,B,3,H,4,122.5,19.725,1512.6
138,844,B,3,H,4,124.5,19.745,1510.9
138,844,B,3,H,4,126.5,19.765,1513.5
138,844,B,3,H,4,128.5,19.785,1514.3
138,844,B,3,H,4,130.5,19.805,1515.2
138,844,B,3,H,4,132.5,19.825,1516.2
138,844,B,3,H,4,134.5,19.845,1514.4
138,844,B,3,H,4,136.5,19.865,1511
138,844,B,3,H,4,138.5,19.885,1511.9
138,844,B,3,H,4,140.5,19.905,1510.1
138,844,B,3,H,4,142.5,19.925,1511.9
138,844,B,3,H,4,144.5,19.945,1516.2
138,844,B,3,H,4,146.5,19.965,1513.2
138,844,B,3,H,4,148.5,19.985,1526
138,844,B,3,H,5,2.5,20.025,2268.4
138,844,B,3,H,5,4.6,20.046,2268.4
138,844,B,3,H,5,6.5,20.065,1520.6
138,844,B,3,H,5,8.5,20.085,1524.9
138,844,B,3,H,5,10.5,20.105,1516.3
138,844,B,3,H,5,12.5,20.125,1511.5
138,844,B,3,H,5,14.5,20.145,1513.2
138,844,B,3,H,5,16.5,20.165,1512.3
138,844,B,3,H,5,18.5,20.185,1510.6
138,844,B,3,H,5,20.5,20.205,1510.6
138,844,B,3,H,5,22.5,20.225,1508.8
138,844,B,3,H,5,24.5,20.245,1508
138,844,B,3,H,5,26.5,20.265,1509.7
138,844,B,3,H,5,28.5,20.285,1508
138,844,B,3,H,5,30.5,20.305,1509.7
138,844,B,3,H,5,32.5,20.325,1508
138,844,B,3,H,5,34.5,20.345,1508
138,844,B,3,H,5,36.5,20.365,1508
138,844,B,3,H,5,38.5,20.385,1508.9
138,844,B,3,H,5,40.5,20.405,1508.9
138,844,B,3,H,5,42.5,20.425,1510.7
138,844,B,3,H,5,44.5,20.445,1508.9
138,844,B,3,H,5,46.6,20.466,1509.7
138,844,B,3,H,5,48.6,20.486,1510.7
138,844,B,3,H,5,50.5,20.505,1508
138,844,B,3,H,5,52.5,20.525,1511.5
138,844,B,3,H,5,54.5,20.545,1508
138,844,B,3,H,5,56.5,20.565,1506.3
138,844,B,3,H,5,58.5,20.585,1508.9
138,844,B,3,H,5,60.6,20.606,1508.9
138,844,B,3,H,5,62.6,20.626,1508
138,844,B,3,H,5,64.8,20.648,1509.7
138,844,B,3,H,5,66.6,20.666,1508
138,844,B,3,H,5,68.5,20.685,1508
138,844,B,3,H,5,70.5,20.705,1508
138,844,B,3,H,5,72.5,20.725,1506.3
138,844,B,3,H,5,74.5,20.745,1506.3
138,844,B,3,H,5,76.5,20.765,1507.2
138,844,B,3,H,5,78.5,20.785,1507.2
138,844,B,3,H,5,80.5,20.805,1508.9
138,844,B,3,H,5,82.5,20.825,1507.2
138,844,B,3,H,5,84.5,20.845,1505.5
138,844,B,3,H,5,86.7,20.867,1508.1
138,844,B,3,H,5,88.6,20.886,1509.8
138,844,B,3,H,5,90.6,20.906,1509.8
138,844,B,3,H,5,92.6,20.926,1506.4
138,844,B,3,H,5,94.5,20.945,1504.7
138,844,B,3,H,5,96.6,20.966,1504.7
138,844,B,3,H,5,98.5,20.985,1503.9
138,844,B,3,H,5,100.7,21.007,1508.1
138,844,B,3,H,5,102.5,21.025,1508.1
138,844,B,3,H,5,104.5,21.045,1508.1
138,844,B,3,H,5,106.5,21.065,1508.9
138,844,B,3,H,5,108.5,21.085,1507.2
138,844,B,3,H,5,110.5,21.105,1502.9
138,844,B,3,H,5,112.5,21.125,1505.5
138,844,B,3,H,5,114.5,21.145,1507.2
138,844,B,3,H,5,116.5,21.165,1507.2
138,844,B,3,H,5,118.5,21.185,1506.3
138,844,B,3,H,5,120.5,21.205,1508
138,844,B,3,H,5,122.5,21.225,1508
138,844,B,3,H,5,124.5,21.245,1506.3
138,844,B,3,H,5,126.5,21.265,1508.9
138,844,B,3,H,5,128.5,21.285,1509.7
138,844,B,3,H,5,130.5,21.305,1508.9
138,844,B,3,H,5,132.5,21.325,1508.9
138,844,B,3,H,5,134.5,21.345,1507.2
138,844,B,3,H,5,136.5,21.365,1505.5
138,844,B,3,H,5,138.5,21.385,1506.4
138,844,B,3,H,5,140.5,21.405,1506.4
138,844,B,3,H,5,142.5,21.425,1509
138,844,B,3,H,5,144.5,21.445,1507.3
138,844,B,3,H,5,146.7,21.467,1523.9
138,844,B,3,H,5,148.5,21.485,2264.7
138,844,B,3,H,6,2.5,21.525,2268.4
138,844,B,3,H,6,4.6,21.546,2268.4
138,844,B,3,H,6,6.5,21.565,1518.2
138,844,B,3,H,6,8.5,21.585,1520.3
138,844,B,3,H,6,10.5,21.605,1514.5
138,844,B,3,H,6,12.5,21.625,1515.1
138,844,B,3,H,6,14.5,21.645,1511.6
