Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),Density (g/cc)
201,1230,B,7,H,1,10,43.1,1.558
201,1230,B,7,H,1,20,43.2,1.513
201,1230,B,7,H,1,30,43.3,1.447
201,1230,B,7,H,1,40,43.4,1.43
201,1230,B,7,H,1,50,43.5,1.525
201,1230,B,7,H,1,60,43.6,1.567
201,1230,B,7,H,1,80,43.8,1.502
201,1230,B,7,H,1,100,44,1.546
201,1230,B,7,H,1,110,44.1,1.38
201,1230,B,7,H,1,120,44.2,1.574
201,1230,B,7,H,1,130,44.3,1.527
201,1230,B,7,H,1,140,44.4,1.593
201,1230,B,7,H,2,10,44.6,1.488
201,1230,B,7,H,2,20,44.7,1.512
201,1230,B,7,H,2,30,44.8,1.474
201,1230,B,7,H,2,40,44.9,1.516
201,1230,B,7,H,2,50,45,1.474
201,1230,B,7,H,2,60,45.1,1.267
201,1230,B,7,H,2,70,45.2,1.508
201,1230,B,7,H,2,80,45.3,1.449
201,1230,B,7,H,2,90,45.4,1.502
201,1230,B,7,H,2,100,45.5,1.486
201,1230,B,7,H,2,110,45.6,1.493
201,1230,B,7,H,2,120,45.7,1.436
201,1230,B,7,H,2,130,45.8,1.484
201,1230,B,7,H,2,140,45.9,1.514
201,1230,B,7,H,3,10,46.1,1.582
201,1230,B,7,H,3,20,46.2,1.595
201,1230,B,7,H,3,30,46.3,1.585
201,1230,B,7,H,3,40,46.4,1.57
201,1230,B,7,H,3,50,46.5,1.605
201,1230,B,7,H,3,60,46.6,1.622
201,1230,B,7,H,3,70,46.7,1.596
201,1230,B,7,H,3,80,46.8,1.615
201,1230,B,7,H,3,90,46.9,1.585
201,1230,B,7,H,3,100,47,1.629
201,1230,B,7,H,3,110,47.1,1.619
201,1230,B,7,H,3,120,47.2,1.521
201,1230,B,7,H,3,130,47.3,1.599
201,1230,B,7,H,4,10,47.6,1.694
201,1230,B,7,H,4,20,47.7,1.589
201,1230,B,7,H,4,30,47.8,1.651
201,1230,B,7,H,4,40,47.9,1.657
201,1230,B,7,H,4,50,48,1.65
201,1230,B,7,H,4,60,48.1,1.681
201,1230,B,7,H,4,70,48.2,1.665
201,1230,B,7,H,4,80,48.3,1.66
201,1230,B,7,H,4,90,48.4,1.662
201,1230,B,7,H,4,100,48.5,1.556
201,1230,B,7,H,4,110,48.6,1.528
201,1230,B,7,H,4,120,48.7,1.622
201,1230,B,7,H,4,130,48.8,1.626
201,1230,B,7,H,4,140,48.9,1.603
201,1230,B,7,H,5,10,49.1,1.381
201,1230,B,7,H,5,20,49.2,1.547
201,1230,B,7,H,5,30,49.3,1.542
201,1230,B,7,H,5,40,49.4,1.579
201,1230,B,7,H,5,50,49.5,1.552
201,1230,B,7,H,5,60,49.6,1.577
201,1230,B,7,H,5,70,49.7,1.541
201,1230,B,7,H,5,80,49.8,1.56
201,1230,B,7,H,5,90,49.9,1.616
201,1230,B,7,H,5,100,50,1.671
201,1230,B,7,H,5,110,50.1,1.614
201,1230,B,7,H,5,120,50.2,1.543
201,1230,B,7,H,5,130,50.3,1.574
201,1230,B,7,H,5,140,50.4,1.465
201,1230,B,7,H,6,10,50.64,1.709
201,1230,B,7,H,6,20,50.74,1.642
201,1230,B,7,H,6,30,50.84,1.572
201,1230,B,7,H,6,40,50.94,1.52
201,1230,B,7,H,6,50,51.04,1.598
201,1230,B,7,H,6,60,51.14,1.596
201,1230,B,7,H,6,70,51.24,1.631
201,1230,B,7,H,6,90,51.44,1.613
201,1230,B,7,H,6,100,51.54,1.518
201,1230,B,7,H,6,110,51.64,1.505
201,1230,B,7,H,6,120,51.74,1.477
201,1230,B,7,H,6,130,51.84,1.488
201,1230,B,7,H,6,140,51.94,1.444
201,1230,B,7,H,7,10,52.18,1.636
201,1230,B,7,H,7,20,52.28,1.681
201,1230,B,7,H,7,30,52.38,1.659
201,1230,B,7,H,7,40,52.48,1.698
201,1230,B,7,H,7,50,52.58,1.63
201,1230,B,7,H,7,60,52.68,1.689
201,1230,B,7,H,7,70,52.78,1.697
201,1230,B,7,H,7,80,52.88,1.502
201,1230,B,8,H,1,20,52.7,1.322
201,1230,B,8,H,1,40,52.9,1.366
201,1230,B,8,H,1,60,53.1,1.646
201,1230,B,8,H,1,70,53.2,1.606
201,1230,B,8,H,1,90,53.4,1.06
201,1230,B,8,H,1,100,53.5,1.461
201,1230,B,8,H,1,110,53.6,1.526
201,1230,B,8,H,1,140,53.9,1.472
201,1230,B,8,H,2,10,54.1,1.496
201,1230,B,8,H,2,20,54.2,1.497
201,1230,B,8,H,2,30,54.3,1.513
201,1230,B,8,H,2,40,54.4,1.498
201,1230,B,8,H,2,50,54.5,1.483
201,1230,B,8,H,2,60,54.6,1.549
201,1230,B,8,H,2,80,54.8,1.431
201,1230,B,8,H,2,90,54.9,1.469
201,1230,B,8,H,2,100,55,1.457
201,1230,B,8,H,2,110,55.1,1.514
201,1230,B,8,H,2,120,55.2,1.538
201,1230,B,8,H,2,130,55.3,1.523
201,1230,B,8,H,2,140,55.4,1.492
201,1230,B,8,H,3,10,55.6,1.5
201,1230,B,8,H,3,20,55.7,1.415
201,1230,B,8,H,3,30,55.8,1.475
201,1230,B,8,H,3,40,55.9,1.541
201,1230,B,8,H,3,50,56,1.535
201,1230,B,8,H,3,60,56.1,1.524
201,1230,B,8,H,3,70,56.2,1.349
201,1230,B,8,H,3,80,56.3,1.499
201,1230,B,8,H,3,90,56.4,1.402
201,1230,B,8,H,3,100,56.5,1.344
201,1230,B,8,H,3,110,56.6,1.5
201,1230,B,8,H,3,120,56.7,1.506
201,1230,B,8,H,4,10,57.1,1.629
201,1230,B,8,H,4,20,57.2,1.564
201,1230,B,8,H,4,30,57.3,1.516
201,1230,B,8,H,4,40,57.4,1.569
201,1230,B,8,H,4,50,57.5,1.584
201,1230,B,8,H,4,60,57.6,1.553
201,1230,B,8,H,4,70,57.7,1.587
201,1230,B,8,H,4,80,57.8,1.602
201,1230,B,8,H,4,90,57.9,1.575
201,1230,B,8,H,4,100,58,1.591
201,1230,B,8,H,4,110,58.1,1.593
201,1230,B,8,H,4,120,58.2,1.579
201,1230,B,8,H,4,130,58.3,1.62
201,1230,B,8,H,4,140,58.4,1.605
201,1230,B,8,H,5,10,58.6,1.591
201,1230,B,8,H,5,20,58.7,1.579
201,1230,B,8,H,5,30,58.8,1.565
201,1230,B,8,H,5,40,58.9,1.586
201,1230,B,8,H,5,50,59,1.556
201,1230,B,8,H,5,60,59.1,1.604
201,1230,B,8,H,5,70,59.2,1.588
201,1230,B,8,H,5,80,59.3,1.578
201,1230,B,8,H,5,90,59.4,1.634
201,1230,B,8,H,5,100,59.5,1.578
201,1230,B,8,H,5,110,59.6,1.587
201,1230,B,8,H,5,120,59.7,1.612
201,1230,B,8,H,5,130,59.8,1.593
201,1230,B,8,H,5,140,59.9,1.514
201,1230,B,8,H,6,10,60.1,1.512
201,1230,B,8,H,6,20,60.2,1.546
201,1230,B,8,H,6,30,60.3,1.546
201,1230,B,8,H,6,40,60.4,1.538
201,1230,B,8,H,6,50,60.5,1.577
201,1230,B,8,H,6,60,60.6,1.53
201,1230,B,8,H,6,70,60.7,1.574
201,1230,B,8,H,6,80,60.8,1.569
201,1230,B,8,H,6,90,60.9,1.533
201,1230,B,8,H,6,100,61,1.576
201,1230,B,8,H,6,110,61.1,1.521
201,1230,B,8,H,6,120,61.2,1.554
201,1230,B,8,H,6,130,61.3,1.515
201,1230,B,8,H,6,140,61.4,1.527
201,1230,B,8,H,7,10,61.6,1.467
201,1230,B,8,H,7,20,61.7,1.49
201,1230,B,8,H,7,30,61.8,1.453
201,1230,B,8,H,7,40,61.9,1.488
201,1230,B,8,H,7,50,62,1.53
201,1230,B,8,H,7,60,62.1,1.467
201,1230,B,8,H,7,70,62.2,1.467
201,1230,B,8,H,7,80,62.3,1.567
201,1230,B,9,H,1,10,62.1,1.439
201,1230,B,9,H,1,20,62.2,1.508
201,1230,B,9,H,1,30,62.3,1.461
201,1230,B,9,H,1,40,62.4,1.524
201,1230,B,9,H,1,50,62.5,1.48
201,1230,B,9,H,1,60,62.6,1.505
201,1230,B,9,H,1,70,62.7,1.501
201,1230,B,9,H,1,80,62.8,1.319
201,1230,B,9,H,1,90,62.9,1.508
201,1230,B,9,H,1,100,63,1.53
201,1230,B,9,H,1,110,63.1,1.462
201,1230,B,9,H,1,120,63.2,1.532
201,1230,B,9,H,1,130,63.3,1.14
201,1230,B,9,H,1,140,63.4,1.507
201,1230,B,9,H,2,10,63.6,1.549
201,1230,B,9,H,2,20,63.7,1.512
201,1230,B,9,H,2,30,63.8,1.529
201,1230,B,9,H,2,40,63.9,1.452
201,1230,B,9,H,2,50,64,1.511
201,1230,B,9,H,2,60,64.1,1.526
201,1230,B,9,H,2,70,64.2,1.546
201,1230,B,9,H,2,80,64.3,1.524
201,1230,B,9,H,2,90,64.4,1.504
201,1230,B,9,H,2,100,64.5,1.454
201,1230,B,9,H,2,110,64.6,1.526
201,1230,B,9,H,2,120,64.7,1.528
201,1230,B,9,H,2,130,64.8,1.547
201,1230,B,9,H,2,140,64.9,1.514
201,1230,B,9,H,3,10,65.1,1.474
201,1230,B,9,H,3,20,65.2,1.514
201,1230,B,9,H,3,30,65.3,1.52
201,1230,B,9,H,3,40,65.4,1.552
201,1230,B,9,H,3,50,65.5,1.561
201,1230,B,9,H,3,60,65.6,1.534
201,1230,B,9,H,3,70,65.7,1.537
201,1230,B,9,H,3,80,65.8,1.534
201,1230,B,9,H,3,90,65.9,1.52
201,1230,B,9,H,3,100,66,1.501
201,1230,B,9,H,3,110,66.1,1.38
201,1230,B,9,H,3,120,66.2,1.479
201,1230,B,9,H,3,130,66.3,1.531
201,1230,B,9,H,4,10,66.6,1.527
201,1230,B,9,H,4,20,66.7,1.535
201,1230,B,9,H,4,40,66.9,1.49
201,1230,B,9,H,4,50,67,1.501
201,1230,B,9,H,4,60,67.1,1.516
201,1230,B,9,H,4,70,67.2,1.533
201,1230,B,9,H,4,80,67.3,1.55
201,1230,B,9,H,4,90,67.4,1.531
201,1230,B,9,H,4,100,67.5,1.544
201,1230,B,9,H,4,110,67.6,1.582
201,1230,B,9,H,4,120,67.7,1.547
201,1230,B,9,H,4,130,67.8,1.516
201,1230,B,9,H,4,140,67.9,1.179
201,1230,B,9,H,5,10,68.15,1.539
201,1230,B,9,H,5,20,68.25,1.528
201,1230,B,9,H,5,30,68.35,1.542
201,1230,B,9,H,5,40,68.45,1.488
201,1230,B,9,H,5,50,68.55,1.562
201,1230,B,9,H,5,60,68.65,1.541
201,1230,B,9,H,5,70,68.75,1.565
201,1230,B,9,H,5,80,68.85,1.555
201,1230,B,9,H,5,90,68.95,1.502
201,1230,B,9,H,5,100,69.05,1.529
201,1230,B,9,H,5,110,69.15,1.53
201,1230,B,9,H,5,120,69.25,1.475
201,1230,B,9,H,5,130,69.35,1.523
201,1230,B,9,H,5,140,69.45,1.396
201,1230,B,9,H,5,150,69.55,0.91
201,1230,B,9,H,6,10,69.71,1.474
201,1230,B,9,H,6,20,69.81,1.493
201,1230,B,9,H,6,30,69.91,1.513
201,1230,B,9,H,6,40,70.01,1.464
201,1230,B,9,H,6,50,70.11,1.43
201,1230,B,9,H,6,60,70.21,1.472
201,1230,B,9,H,6,70,70.31,1.508
201,1230,B,9,H,6,80,70.41,1.49
201,1230,B,9,H,6,90,70.51,1.495
201,1230,B,9,H,6,100,70.61,1.46
201,1230,B,9,H,6,110,70.71,1.49
201,1230,B,9,H,6,120,70.81,1.509
201,1230,B,9,H,6,130,70.91,1.531
201,1230,B,9,H,6,140,71.01,1.51
201,1230,B,9,H,7,10,71.21,1.438
201,1230,B,9,H,7,20,71.31,1.454
201,1230,B,9,H,7,30,71.41,1.487
201,1230,B,9,H,7,40,71.51,1.459
201,1230,B,9,H,7,50,71.61,1.467
201,1230,B,9,H,7,60,71.71,1.452
201,1230,B,11,H,1,10,73.6,1.115
201,1230,B,11,H,1,20,73.7,1.093
201,1230,B,11,H,1,30,73.8,1.125
201,1230,B,11,H,1,40,73.9,1.151
201,1230,B,11,H,1,50,74,1.166
201,1230,B,11,H,1,60,74.1,1.124
201,1230,B,11,H,1,70,74.2,1.175
201,1230,B,11,H,1,80,74.3,1.162
201,1230,B,11,H,1,90,74.4,1.097
201,1230,B,11,H,1,100,74.5,1.188
201,1230,B,11,H,1,110,74.6,1.094
201,1230,B,11,H,1,120,74.7,0.95
201,1230,B,11,H,1,130,74.8,0.624
201,1230,B,11,H,1,140,74.9,0.927
201,1230,B,11,H,2,10,75.1,0.477
201,1230,B,11,H,2,10,75.1,0.58
201,1230,B,11,H,2,20,75.2,1.24
201,1230,B,11,H,2,20,75.2,1.242
201,1230,B,11,H,2,30,75.3,1.268
201,1230,B,11,H,2,30,75.3,1.265
201,1230,B,11,H,2,40,75.4,1.141
201,1230,B,11,H,2,40,75.4,1.166
201,1230,B,11,H,2,50,75.5,1.12
201,1230,B,11,H,2,50,75.5,1.103
201,1230,B,11,H,2,60,75.6,1.093
201,1230,B,11,H,2,60,75.6,1.108
201,1230,B,11,H,2,70,75.7,1.366
201,1230,B,11,H,2,70,75.7,1.335
201,1230,B,11,H,2,80,75.8,1.237
201,1230,B,11,H,2,80,75.8,1.225
201,1230,B,11,H,2,90,75.9,1.363
201,1230,B,11,H,2,90,75.9,1.355
201,1230,B,11,H,2,100,76,1.419
201,1230,B,11,H,2,100,76,1.416
201,1230,B,11,H,2,110,76.1,1.413
201,1230,B,11,H,2,110,76.1,1.394
201,1230,B,11,H,2,120,76.2,1.403
201,1230,B,11,H,2,120,76.2,1.382
201,1230,B,11,H,2,130,76.3,1.359
201,1230,B,11,H,2,130,76.3,1.342
201,1230,B,11,H,2,140,76.4,1.349
201,1230,B,11,H,2,140,76.4,1.339
201,1230,B,11,H,3,10,76.6,1.446
201,1230,B,11,H,3,20,76.7,1.404
201,1230,B,11,H,3,30,76.8,1.43
201,1230,B,11,H,3,40,76.9,1.445
201,1230,B,11,H,3,50,77,1.426
201,1230,B,11,H,3,60,77.1,1.445
201,1230,B,11,H,3,70,77.2,1.363
201,1230,B,11,H,3,80,77.3,1.446
201,1230,B,11,H,3,90,77.4,1.492
201,1230,B,11,H,3,100,77.5,1.449
201,1230,B,11,H,3,110,77.6,1.446
201,1230,B,11,H,3,120,77.7,1.397
201,1230,B,11,H,3,130,77.8,1.38
201,1230,B,11,H,4,10,78.1,1.312
201,1230,B,11,H,4,20,78.2,1.413
201,1230,B,11,H,4,30,78.3,1.446
201,1230,B,11,H,4,40,78.4,1.317
201,1230,B,11,H,4,50,78.5,1.459
201,1230,B,11,H,4,60,78.6,1.472
201,1230,B,11,H,4,70,78.7,1.496
201,1230,B,11,H,4,80,78.8,1.429
201,1230,B,11,H,4,90,78.9,1.445
201,1230,B,11,H,4,100,79,1.45
201,1230,B,11,H,4,110,79.1,1.51
201,1230,B,11,H,4,120,79.2,1.48
201,1230,B,11,H,4,130,79.3,1.488
201,1230,B,11,H,4,140,79.4,1.471
201,1230,B,11,H,5,10,79.6,1.43
201,1230,B,11,H,5,20,79.7,1.437
201,1230,B,11,H,5,30,79.8,1.408
201,1230,B,11,H,5,40,79.9,1.421
201,1230,B,11,H,5,60,80.1,1.419
201,1230,B,11,H,5,80,80.3,1.447
201,1230,B,11,H,5,90,80.4,1.437
201,1230,B,11,H,5,100,80.5,1.148
201,1230,B,11,H,5,110,80.6,1.44
201,1230,B,11,H,5,120,80.7,1.479
201,1230,B,11,H,5,130,80.8,1.415
201,1230,B,11,H,5,140,80.9,1.424
201,1230,B,11,H,6,10,81.1,1.31
201,1230,B,11,H,6,30,81.3,1.352
201,1230,B,11,H,6,60,81.6,1.471
201,1230,B,11,H,6,70,81.7,1.46
201,1230,B,11,H,6,80,81.8,1.501
201,1230,B,11,H,6,90,81.9,1.455
201,1230,B,11,H,6,120,82.2,1
201,1230,B,11,H,6,130,82.3,1.324
201,1230,B,11,H,6,140,82.4,1.416
201,1230,B,11,H,7,10,82.6,1.444
201,1230,B,11,H,7,20,82.7,1.382
201,1230,B,11,H,7,30,82.8,1.471
201,1230,B,12,H,1,10,81.1,0.979
201,1230,B,12,H,1,20,81.2,1.045
201,1230,B,12,H,1,30,81.3,0.957
201,1230,B,12,H,1,40,81.4,1.167
201,1230,B,12,H,1,50,81.5,1.217
201,1230,B,12,H,3,10,82.24,1.427
201,1230,B,12,H,3,20,82.34,1.366
201,1230,B,12,H,3,40,82.54,1.395
201,1230,B,12,H,3,60,82.74,1.395
201,1230,B,12,H,3,70,82.84,1.476
201,1230,B,12,H,3,80,82.94,1.444
201,1230,B,12,H,3,90,83.04,1.339
201,1230,B,12,H,3,100,83.14,1.498
201,1230,B,12,H,3,110,83.24,1.47
201,1230,B,12,H,3,120,83.34,1.458
201,1230,B,12,H,3,130,83.44,1.464
201,1230,B,12,H,3,140,83.54,1.426
201,1230,B,12,H,4,10,83.74,1.457
201,1230,B,12,H,4,20,83.84,1.411
201,1230,B,12,H,4,30,83.94,1.455
201,1230,B,12,H,4,40,84.04,1.398
201,1230,B,12,H,4,50,84.14,1.447
201,1230,B,12,H,4,60,84.24,1.463
201,1230,B,12,H,4,80,84.44,1.413
201,1230,B,12,H,4,90,84.54,1.388
201,1230,B,12,H,4,100,84.64,1.548
201,1230,B,12,H,4,110,84.74,1.478
201,1230,B,12,H,5,10,85.24,1.505
201,1230,B,12,H,5,20,85.34,1.475
201,1230,B,12,H,5,30,85.44,1.47
201,1230,B,12,H,5,40,85.54,1.405
201,1230,B,12,H,5,50,85.64,1.495
201,1230,B,12,H,5,60,85.74,1.52
201,1230,B,12,H,5,70,85.84,1.382
201,1230,B,12,H,5,80,85.94,1.516
201,1230,B,12,H,5,90,86.04,1.539
201,1230,B,12,H,5,100,86.14,1.541
201,1230,B,12,H,5,110,86.24,1.553
201,1230,B,12,H,5,120,86.34,1.532
201,1230,B,12,H,5,130,86.44,1.397
201,1230,B,12,H,5,140,86.54,1.541
201,1230,B,12,H,6,10,86.74,1.413
201,1230,B,12,H,6,20,86.84,1.502
201,1230,B,12,H,6,30,86.94,1.5
201,1230,B,12,H,6,40,87.04,1.243
201,1230,B,12,H,6,50,87.14,1.452
201,1230,B,12,H,6,60,87.24,1.493
201,1230,B,12,H,6,70,87.34,1.45
201,1230,B,12,H,6,80,87.44,1.417
201,1230,B,12,H,6,90,87.54,1.427
201,1230,B,12,H,6,100,87.64,1.434
201,1230,B,12,H,7,10,87.92,1.476
201,1230,B,12,H,7,30,88.12,1.283
201,1230,B,12,H,7,40,88.22,1.363
201,1230,B,12,H,7,50,88.32,1.371
201,1230,B,12,H,7,60,88.42,1.227
201,1230,B,13,H,1,10,90.6,1.156
201,1230,B,13,H,1,20,90.7,1.463
201,1230,B,13,H,1,30,90.8,1.512
201,1230,B,13,H,1,40,90.9,1.48
201,1230,B,13,H,1,50,91,1.511
201,1230,C,1,H,1,118,1.18,1.446
201,1230,C,1,H,1,128,1.28,1.444
201,1230,C,1,H,1,138,1.38,1.474
201,1230,C,1,H,2,20,1.7,1.47
201,1230,C,1,H,2,30,1.8,1.5
201,1230,C,1,H,2,40,1.9,1.496
201,1230,C,1,H,2,50,2,1.444
201,1230,C,1,H,2,60,2.1,1.442
201,1230,C,1,H,2,70,2.2,1.461
201,1230,C,1,H,2,80,2.3,1.427
201,1230,C,1,H,2,90,2.4,1.407
201,1230,C,1,H,2,100,2.5,1.449
201,1230,C,1,H,2,110,2.6,1.446
201,1230,C,1,H,2,120,2.7,1.435
201,1230,C,1,H,2,130,2.8,1.447
201,1230,C,1,H,2,140,2.9,1.436
201,1230,C,1,H,3,10,3.1,1.442
201,1230,C,1,H,3,20,3.2,1.475
201,1230,C,1,H,3,30,3.3,1.56
201,1230,C,1,H,3,40,3.4,1.606
201,1230,C,1,H,3,50,3.5,1.419
201,1230,C,1,H,3,60,3.6,1.385
201,1230,C,1,H,3,70,3.7,1.442
201,1230,C,1,H,3,80,3.8,1.449
201,1230,C,1,H,3,90,3.9,1.468
201,1230,C,1,H,3,100,4,1.485
201,1230,C,1,H,3,110,4.1,1.459
201,1230,C,1,H,3,120,4.2,1.515
201,1230,C,1,H,3,130,4.3,1.477
201,1230,C,2,H,1,10,4.6,1.344
201,1230,C,2,H,1,20,4.7,1.456
201,1230,C,2,H,1,30,4.8,1.471
201,1230,C,2,H,1,40,4.9,1.493
201,1230,C,2,H,1,50,5,1.48
201,1230,C,2,H,1,60,5.1,1.494
201,1230,C,2,H,1,70,5.2,1.475
201,1230,C,2,H,1,80,5.3,1.522
201,1230,C,2,H,1,90,5.4,1.512
201,1230,C,2,H,1,100,5.5,1.515
201,1230,C,2,H,1,110,5.6,1.499
201,1230,C,2,H,1,120,5.7,1.497
201,1230,C,2,H,1,130,5.8,1.488
201,1230,C,2,H,1,140,5.9,1.499
201,1230,C,2,H,2,75,6.75,1.658
201,1230,C,2,H,2,85,6.85,1.506
201,1230,C,2,H,2,95,6.95,1.565
201,1230,C,2,H,2,105,7.05,1.52
201,1230,C,2,H,4,75,9.75,1.496
201,1230,C,2,H,4,85,9.85,1.527
201,1230,C,2,H,4,95,9.95,1.508
201,1230,C,2,H,4,105,10.05,1.43
201,1230,C,2,H,5,70,11.2,1.461
201,1230,C,2,H,5,80,11.3,1.431
201,1230,C,2,H,6,10,12.1,1.399
201,1230,C,2,H,6,20,12.2,1.471
201,1230,C,2,H,6,30,12.3,1.498
201,1230,C,2,H,6,40,12.4,1.493
201,1230,C,2,H,6,50,12.5,1.502
201,1230,C,2,H,6,60,12.6,1.5
201,1230,C,2,H,6,70,12.7,1.479
201,1230,C,2,H,6,80,12.8,1.477
201,1230,C,2,H,6,90,12.9,1.514
201,1230,C,2,H,6,100,13,1.449
201,1230,C,2,H,6,110,13.1,1.455
201,1230,C,2,H,6,120,13.2,1.436
201,1230,C,2,H,6,130,13.3,1.413
201,1230,C,2,H,7,10,13.6,1.374
201,1230,C,2,H,7,20,13.7,1.394
201,1230,C,2,H,7,30,13.8,1.403
201,1230,C,2,H,7,40,13.9,1.393
201,1230,C,2,H,7,50,14,1.387
201,1230,C,2,H,7,60,14.1,1.407
201,1230,D,1,H,1,2,0.02,1.327
201,1230,D,1,H,1,4,0.04,1.35
201,1230,D,1,H,1,6,0.06,1.391
201,1230,D,1,H,1,8,0.08,1.362
201,1230,D,1,H,1,10,0.1,1.362
201,1230,D,1,H,1,12,0.12,1.38
201,1230,D,1,H,1,14,0.14,1.405
201,1230,D,1,H,1,16,0.16,1.417
201,1230,D,1,H,1,18,0.18,1.448
201,1230,D,1,H,1,20,0.2,1.269
201,1230,D,1,H,1,22,0.22,1.412
201,1230,D,1,H,1,24,0.24,1.411
201,1230,D,1,H,1,26,0.26,1.445
201,1230,D,1,H,1,28,0.28,1.427
201,1230,D,1,H,1,30,0.3,1.431
201,1230,D,1,H,1,32,0.32,1.429
201,1230,D,1,H,1,34,0.34,1.43
201,1230,D,1,H,1,36,0.36,1.459
201,1230,D,1,H,1,38,0.38,1.376
201,1230,D,1,H,1,40,0.4,1.455
201,1230,D,1,H,1,42,0.42,1.457
201,1230,D,1,H,1,44,0.44,1.446
201,1230,D,1,H,1,46,0.46,1.445
201,1230,D,1,H,1,48,0.48,1.469
201,1230,D,1,H,1,50,0.5,1.462
201,1230,D,1,H,1,52,0.52,1.416
201,1230,D,1,H,1,54,0.54,1.462
201,1230,D,1,H,1,56,0.56,1.43
201,1230,D,1,H,1,58,0.58,1.41
201,1230,D,1,H,1,60,0.6,1.449
201,1230,D,1,H,1,62,0.62,1.45
201,1230,D,1,H,1,64,0.64,1.459
201,1230,D,1,H,1,66,0.66,1.459
201,1230,D,1,H,1,68,0.68,1.481
201,1230,D,1,H,1,70,0.7,1.379
201,1230,D,1,H,1,72,0.72,1.476
201,1230,D,1,H,1,74,0.74,1.468
201,1230,D,1,H,1,76,0.76,1.442
201,1230,D,1,H,1,78,0.78,1.461
201,1230,D,1,H,1,80,0.8,1.483
201,1230,D,1,H,1,82,0.82,1.466
201,1230,D,1,H,1,84,0.84,1.476
201,1230,D,1,H,1,86,0.86,1.467
201,1230,D,1,H,1,88,0.88,1.453
201,1230,D,1,H,1,90,0.9,1.454
201,1230,D,1,H,1,92,0.92,1.464
201,1230,D,1,H,1,94,0.94,1.46
201,1230,D,1,H,1,96,0.96,1.487
201,1230,D,1,H,1,98,0.98,1.457
201,1230,D,1,H,1,100,1,1.456
201,1230,D,1,H,1,102,1.02,1.457
201,1230,D,1,H,1,104,1.04,1.457
201,1230,D,1,H,1,106,1.06,1.458
201,1230,D,1,H,1,108,1.08,1.44
201,1230,D,1,H,1,110,1.1,1.456
201,1230,D,1,H,1,112,1.12,1.464
201,1230,D,1,H,1,114,1.14,1.456
201,1230,D,1,H,1,116,1.16,1.472
201,1230,D,1,H,1,118,1.18,1.465
201,1230,D,1,H,1,120,1.2,1.473
201,1230,D,1,H,1,122,1.22,1.468
201,1230,D,1,H,1,124,1.24,1.448
201,1230,D,1,H,1,126,1.26,1.459
201,1230,D,1,H,1,128,1.28,1.474
201,1230,D,1,H,1,130,1.3,1.49
201,1230,D,1,H,1,132,1.32,1.49
201,1230,D,1,H,1,134,1.34,1.485
201,1230,D,1,H,1,136,1.36,1.461
201,1230,D,1,H,1,138,1.38,1.484
201,1230,D,1,H,1,140,1.4,1.469
201,1230,D,1,H,1,142,1.42,1.5
201,1230,D,1,H,1,144,1.44,1.506
201,1230,D,1,H,1,146,1.46,1.5
201,1230,D,1,H,1,148,1.48,1.53
201,1230,D,1,H,2,2,1.52,1.522
201,1230,D,1,H,2,4,1.54,1.481
201,1230,D,1,H,2,6,1.56,1.474
201,1230,D,1,H,2,8,1.58,1.487
201,1230,D,1,H,2,10,1.6,1.47
201,1230,D,1,H,2,12,1.62,1.479
201,1230,D,1,H,2,14,1.64,1.477
201,1230,D,1,H,2,16,1.66,1.452
201,1230,D,1,H,2,18,1.68,1.458
201,1230,D,1,H,2,20,1.7,1.465
201,1230,D,1,H,2,22,1.72,1.458
201,1230,D,1,H,2,24,1.74,1.457
201,1230,D,1,H,2,26,1.76,1.467
201,1230,D,1,H,2,28,1.78,1.454
201,1230,D,1,H,2,30,1.8,1.484
201,1230,D,1,H,2,32,1.82,1.414
201,1230,D,1,H,2,34,1.84,1.426
201,1230,D,1,H,2,36,1.86,1.423
201,1230,D,1,H,2,38,1.88,1.438
201,1230,D,1,H,2,40,1.9,1.44
201,1230,D,1,H,2,42,1.92,1.434
201,1230,D,1,H,2,44,1.94,1.446
201,1230,D,1,H,2,46,1.96,1.447
201,1230,D,1,H,2,48,1.98,1.423
201,1230,D,1,H,2,50,2,1.429
201,1230,D,1,H,2,52,2.02,1.445
201,1230,D,1,H,2,54,2.04,1.442
201,1230,D,1,H,2,56,2.06,1.455
201,1230,D,1,H,2,58,2.08,1.469
201,1230,D,1,H,2,60,2.1,1.483
201,1230,D,1,H,2,62,2.12,1.469
201,1230,D,1,H,2,64,2.14,1.473
201,1230,D,1,H,2,66,2.16,1.456
201,1230,D,1,H,2,68,2.18,1.487
201,1230,D,1,H,2,70,2.2,1.486
201,1230,D,1,H,2,72,2.22,1.482
201,1230,D,1,H,2,74,2.24,1.476
201,1230,D,1,H,2,76,2.26,1.475
201,1230,D,1,H,2,78,2.28,1.458
201,1230,D,1,H,2,80,2.3,1.464
201,1230,D,1,H,2,82,2.32,1.465
201,1230,D,1,H,2,84,2.34,1.462
201,1230,D,1,H,2,86,2.36,1.488
201,1230,D,1,H,2,88,2.38,1.479
201,1230,D,1,H,2,90,2.4,1.491
201,1230,D,1,H,2,92,2.42,1.517
201,1230,D,1,H,2,94,2.44,1.54
201,1230,D,1,H,2,96,2.46,1.524
201,1230,D,1,H,2,98,2.48,1.493
